ADDRESS,POINTS
338V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
339V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
340V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
341V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
342V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
343V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
344V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
345V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
346V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
347V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
348V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
349V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
350V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
351V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
352V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
353V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
354V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
355V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
356V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
357V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
358V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
359V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
360V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
361V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
362V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
363V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
364V 8500 19 AV SE,11309.342 -1224.029|11311.928 -1224.029|11312.557 -1224.029|11314.522 -1224.040|11317.115 -1224.040|11319.701 -1224.040|11322.295 -1224.052|11323.183 -1224.052|11323.232 -1180.863|11312.578 -1180.875|11260.870 -1180.919|11250.978 -1180.919|11246.134 -1180.930|11246.099 -1217.469|11258.731 -1217.469|11258.731 -1218.581|11258.717 -1223.963|11261.317 -1223.974|11263.903 -1223.974|11266.497 -1223.974|11269.083 -1223.985|11269.887 -1223.985|11272.474 -1223.985|11275.067 -1223.985|11277.654 -1223.996|11280.247 -1223.996|11282.638 -1223.996|11285.231 -1223.996|11287.818 -1224.007|11290.411 -1224.007|11292.998 -1224.007|11295.591 -1224.018|11298.185 -1224.018|11298.982 -1224.018|11301.568 -1224.018|11304.162 -1224.029|11306.748 -1224.029
